index,date,freq,acu_interval,settle,acu_settle,error_mean,error_variance,variance
440303_045613,2019-12-03,16.0,667.0,-2.6689063515369,-2.5793167452,-2.101624680983913,-4.833100712761716,2.253783967561717
440303_045613,2020-01-13,41.0,708.0,-3.846914028130001,-6.42623077333,-0.7854713917686675,-7.904209999051514,1.477979225721514
440303_045613,2020-02-05,23.0,731.0,-0.2004403639899994,-6.62667113732,-0.4209262635513342,-7.958794182847415,1.3321230455274151
440303_045613,2020-02-21,16.0,747.0,0.2312271086399997,-6.39544402868,-0.4540019689863319,-7.706314796630949,1.3108707679509497
440303_045613,2020-03-24,32.0,779.0,2.50810335646,-3.88734067222,-0.5614954190816337,-5.274508392349515,1.3871677201295145
440303_045613,2020-04-09,16.0,795.0,2.49463591319,-1.39270475903,-0.3201070870897864,-2.8341081031816198,1.4414033441516196
440303_045613,2020-05-11,32.0,827.0,6.36082692893,4.9681221699,0.4328134828626675,3.2935266638870573,1.674595506012943
440303_045613,2020-06-12,32.0,859.0,1.02751986176,5.99564203166,0.1446987692956662,4.10176934973538,1.89387268192462
440303_045613,2020-07-14,32.0,891.0,-5.566490091467,0.429151940193,-1.1693448778009004,-1.489366249747938,1.918518189940938
440303_045613,2020-07-30,16.0,907.0,-1.143544179815,-0.714392239622,-1.8896671904992897,-2.6928613219249367,1.9784690823029365
440303_045613,2020-08-15,16.0,923.0,0.985844526212,0.27145228659,-2.4784236138481,-1.8101531151445525,2.0816054017345524
440303_045613,2020-09-16,32.0,955.0,3.36751578053,3.63896806712,-2.5608978890753336,1.5082464653827503,2.1307216017372497
440303_045613,2020-10-11,25.0,980.0,-2.35767084695,1.28129722017,-2.098959871608989,-0.7685684262424566,2.0498656464124565
440303_045613,2020-10-18,7.0,987.0,-1.17870863911,0.10258858106,-2.0425405356156667,-1.9329221682343625,2.0355107492943625
440303_045613,2020-11-03,16.0,1003.0,-2.93893440149,-2.83634582043,-2.076034922250367,-4.84136119972624,2.00501537929624
440303_045613,2020-11-19,16.0,1019.0,-2.93430411416,-5.77064993459,-2.284189214969833,-7.750280742633642,1.979630808043642
440303_045613,2020-12-05,16.0,1035.0,-2.531521926000001,-8.30217186059,-2.555528247162,-10.272935986695371,1.9707641261053708
440303_045613,2020-12-21,16.0,1051.0,-1.750185833709999,-10.0523576943,-2.794858269422333,-12.03364343487251,1.9812857405725104
440303_045613,2021-01-06,16.0,1067.0,-0.6743057653999998,-10.7266634597,-2.9591222935736656,-12.732528531812294,2.005865072112295
440303_045613,2021-02-08,33.0,1100.0,2.2377705291599987,-8.48889293054,-2.8040735072186687,-10.552210021313662,2.063317090773663
440303_045613,2021-02-23,15.0,1115.0,1.708650016480001,-6.78024291406,-2.5973473204482,-8.866298146334548,2.0860552322745485
440303_045613,2021-03-11,16.0,1131.0,1.4202904941199996,-5.35995241994,-2.6078254331522,-7.505217324657618,2.1452649047176178
440303_045613,2021-04-12,32.0,1163.0,-0.2522068509900004,-5.61215927093,-3.851148668991634,-8.207521007986923,2.595361737056922
440303_045613,2021-04-28,16.0,1179.0,-1.2968198633999997,-6.90897913433,-4.6373686737153,-9.832119996464415,2.923140862134416
440303_045703,2018-03-08,32.0,32.0,0.907452235167,0.907452235167,0.7170915276307467,0.2896824200540254,0.6177698151129746
440303_045703,2018-03-24,16.0,48.0,0.374750375923,1.28220261109,0.9808146165773668,0.4680591881344381,0.8141434229555619
440303_045703,2018-04-09,16.0,64.0,0.30770318972,1.58990580081,1.12434163107825,0.6652011496449705,0.9247046511650296
440303_045703,2018-04-25,16.0,80.0,0.2678588132799999,1.85776461409,1.1356419472214032,0.8509316665632458,1.006832947526754
440303_045703,2018-05-11,16.0,96.0,0.09245380149,1.95021841558,0.96832110707202,0.8476409958547355,1.1025774197252645
440303_045703,2018-06-12,32.0,128.0,-2.656664369764,-0.706445954184,-0.2848098916957433,-1.9758179077540643,1.2693719535700645
440303_045703,2018-07-11,29.0,157.0,-7.1642428182960005,-7.87068877248,-1.827186771119666,-9.456604829009164,1.5859160565291643
440303_045703,2018-08-31,51.0,208.0,-6.38517734882,-14.2558661213,-1.1593310584413352,-15.998311756866256,1.7424456355662554
440303_045703,2018-09-13,13.0,221.0,0.9413650378000008,-13.3145010835,-1.0743098667803324,-15.036429048533256,1.7219279650332573
440303_045703,2018-10-02,19.0,240.0,2.1691108320999994,-11.1453902514,-0.7852358254740004,-12.78010139123387,1.6347111398338692
440303_045703,2018-10-18,16.0,256.0,2.19262810443,-8.95276214697,-0.3212329184889988,-10.473008085682329,1.5202459387123255
440303_045703,2018-11-03,16.0,272.0,2.2106548643500004,-6.74210728262,0.2121584588399967,-8.138863909068116,1.3967566264481155
440303_045703,2018-11-19,16.0,288.0,2.0854252418500003,-4.65668204077,0.6787367137746658,-5.951085927405272,1.2944038866352725
440303_045703,2018-12-01,12.0,300.0,1.4478830699099996,-3.20879897086,0.9624360672673332,-4.442046995480992,1.233248024620992
440303_045703,2019-01-06,36.0,336.0,1.9052842556000005,-1.30351471526,1.3840632560022663,-2.4196592964873176,1.1161445812273174
440303_045703,2019-02-07,32.0,368.0,-1.88447751229,-3.18799222755,0.9379513341903336,-4.319773055684903,1.1317808281349022
440303_045703,2019-02-19,12.0,380.0,-0.2348255956699998,-3.42281782322,0.656817590698334,-4.549867006363519,1.1270491831435183
440303_045703,2019-03-11,20.0,400.0,0.6156250936299998,-2.80719272959,-0.149633966890466,-4.054107810134045,1.2469150805440448
440303_045703,2019-03-27,16.0,416.0,1.2257847965800002,-1.58140793301,-1.2372534131109965,-3.383006812529853,1.8015988795198532
440303_045703,2019-04-25,29.0,445.0,2.107458490497,0.526050557487,-3.2023029928097904,-2.271819753536545,2.797870311023545
440303_045703,2019-04-28,3.0,448.0,0.1133540981369999,0.639404655624,-3.324879023478766,-2.173564740944324,2.812969396568324
440303_045703,2019-05-10,12.0,460.0,0.2592977396980001,0.898702395322,-3.6020875146073,-1.7888989359417198,2.68760133126372
440303_045703,2019-06-10,31.0,491.0,1.066889223548,1.96559161887,-2.885406892182865,0.0050401791473568,1.9605514397226431
440303_045703,2019-06-26,16.0,507.0,1.6986101268099998,3.66420174568,-2.125341510041173,1.8330601994362057,1.831141546243794
440303_045703,2019-07-12,16.0,523.0,1.73916183531,5.40336358099,-1.5317998409096658,3.653196676866375,1.7501669041236252
440303_045703,2019-08-14,33.0,556.0,0.6496623619399999,6.05302594293,-1.5715017773380016,4.224752731402305,1.828273211527696
440303_045703,2019-08-29,15.0,571.0,-0.5432337368199995,5.50979220611,-2.0108143080223355,3.5121632084564376,1.9976289976535624
440303_045703,2019-09-27,29.0,600.0,-0.96600656631,4.5437856398,-2.8760982690746677,2.151342778076055,2.392442861723945
440303_045703,2019-10-09,12.0,612.0,-0.5607315515300004,3.98305408827,-3.1202379674319998,1.4571843076387978,2.525869780631202
440303_045703,2019-11-17,39.0,651.0,-4.775590397168,-0.792536308898,-3.1159536499580964,-3.297080407095488,2.504544098197488
440303_045703,2019-12-03,16.0,667.0,-2.355391221062,-3.14792752996,-2.670235465743913,-5.401711497521717,2.253783967561717
440303_045703,2020-01-13,41.0,708.0,-2.6244065738599995,-5.77233410382,-0.1315747222586667,-7.250313329541513,1.477979225721514
440303_045703,2020-02-05,23.0,731.0,0.2852537721599999,-5.48708033166,0.7186645421086659,-6.819203377187415,1.3321230455274151
440303_045703,2020-02-21,16.0,747.0,0.3771232936499995,-5.10995703801,0.831485021683668,-6.42082780596095,1.3108707679509497
440303_045703,2020-03-24,32.0,779.0,1.8851549822,-3.22480205581,0.1010431973283663,-4.611969775939515,1.3871677201295145
440303_045703,2020-04-09,16.0,795.0,1.6994239316000002,-1.52537812421,-0.4527804522697864,-2.96678146836162,1.4414033441516196
440303_045703,2020-05-11,32.0,827.0,4.85055243489,3.32517431068,-1.2101343763573325,1.650578804667057,1.674595506012943
440303_045703,2020-06-12,32.0,859.0,0.6612221407200001,3.9863964514,-1.8645468109643335,2.09252376947538,1.89387268192462
440303_045703,2020-07-14,32.0,891.0,-5.28433921462,-1.29794276322,-2.8964395812139,-3.2164609531609383,1.918518189940938
440303_045703,2020-07-30,16.0,907.0,-0.7457805677299998,-2.04372333095,-3.218998281827289,-4.022192413252936,1.9784690823029365
440303_045703,2020-08-15,16.0,923.0,1.3038771569399998,-0.73984617401,-3.4897220744481,-2.821451575744552,2.0816054017345524
440303_045703,2020-09-16,32.0,955.0,3.1033006056800003,2.36345443167,-3.836411524525333,0.2327328299327504,2.1307216017372497
440303_045703,2020-10-11,25.0,980.0,-2.363034974753429,0.000419456916571,-3.379837634862417,-2.0494461894958853,2.0498656464124565
440303_045703,2020-10-18,7.0,987.0,-1.025414950466571,-1.02499549355,-3.170124610225667,-3.0605062428443626,2.0355107492943625
440303_045703,2020-11-03,16.0,1003.0,-2.40850035593,-3.43349584948,-2.673184951300367,-5.43851122877624,2.00501537929624
440303_045703,2020-11-19,16.0,1019.0,-2.3495420217900005,-5.78303787127,-2.2965771516498337,-7.762668679313642,1.979630808043642
440303_045703,2020-12-05,16.0,1035.0,-2.15279291061,-7.93583078188,-2.1891871684519995,-9.90659490798537,1.9707641261053708
440303_045703,2020-12-21,16.0,1051.0,-1.6741893512200008,-9.6100201331,-2.3525207082223343,-11.59130587367251,1.9812857405725104
440303_045703,2021-01-06,16.0,1067.0,-0.763640088699999,-10.3736602218,-2.606119055673666,-12.379525293912296,2.005865072112295
440303_045703,2021-02-08,33.0,1100.0,2.42627206117,-7.94738816063,-2.2625687373086683,-10.010705251403664,2.063317090773663
440303_045703,2021-02-23,15.0,1115.0,2.05690867631,-5.89047948432,-1.7075838907082002,-7.976534716594548,2.0860552322745485
440303_045703,2021-03-11,16.0,1131.0,1.85090288357,-4.03957660075,-1.2874496139622005,-6.1848415054676185,2.1452649047176178
440303_045703,2021-04-12,32.0,1163.0,0.4594624066600001,-3.58011419409,-1.8191035921516336,-6.175475931146922,2.595361737056922
440303_045703,2021-04-28,16.0,1179.0,-1.0400507768800002,-4.62016497097,-2.3485545103553003,-7.543305833104416,2.923140862134416
440303_045741,2018-03-08,32.0,32.0,0.132521951405,0.132521951405,-0.0578387561312533,-0.4852478637079745,0.6177698151129746
440303_045741,2018-03-24,16.0,48.0,0.1046371633409999,0.237159114746,-0.0642288797666331,-0.5769843082095618,0.8141434229555619
440303_045741,2018-04-09,16.0,64.0,0.203576835807,0.440735950553,-0.02482821917875,-0.4839687006120295,0.9247046511650296
440303_045741,2018-04-25,16.0,80.0,0.3171504553729999,0.757886405926,0.0357637390574032,-0.2489465416007541,1.006832947526754
440303_045741,2018-05-11,16.0,96.0,0.2682276337539999,1.02611403968,0.0442167311720198,-0.0764633800452645,1.1025774197252645
440303_045741,2018-06-12,32.0,128.0,-1.959756393986,-0.933642354306,-0.5120062918177433,-2.203014307876064,1.2693719535700645
440303_045741,2018-07-11,29.0,157.0,-6.464719861134,-7.39836221544,-1.3548602140796655,-8.984278271969163,1.5859160565291643
440303_045741,2018-08-31,51.0,208.0,-6.72504780186,-14.1234100173,-1.0268749544413345,-15.865855652866257,1.7424456355662554
440303_045741,2018-09-13,13.0,221.0,0.6479613376,-13.4754486797,-1.235257462980332,-15.197376644733255,1.7219279650332573
440303_045741,2018-10-02,19.0,240.0,1.7126178010999986,-11.7628308786,-1.402676452674001,-13.397542018433873,1.6347111398338692
440303_045741,2018-10-18,16.0,256.0,1.8602164887700017,-9.90261438983,-1.2710851613489975,-11.422860328542324,1.5202459387123255
440303_045741,2018-11-03,16.0,272.0,1.9810447175899988,-7.92156967224,-0.9673039307800037,-9.318326298688117,1.3967566264481155
440303_045741,2018-11-19,16.0,288.0,1.9309082940100009,-5.99066137823,-0.6552426236853339,-7.285065264865272,1.2944038866352725
440303_045741,2018-12-01,12.0,300.0,1.3470701093999995,-4.64359126883,-0.4723562307026663,-5.876839293450992,1.233248024620992
440303_045741,2019-01-06,36.0,336.0,2.00265205556,-2.64093921327,0.0466387579922664,-3.757083794497317,1.1161445812273174
440303_045741,2019-02-07,32.0,368.0,-0.8761688031600001,-3.51710801643,0.6088355453103338,-4.648888844564902,1.1317808281349022
440303_045741,2019-02-19,12.0,380.0,0.0332615740199999,-3.48384644241,0.595788971508334,-4.610895625553519,1.1270491831435183
440303_045741,2019-03-11,20.0,400.0,0.6397351607299999,-2.84411128168,-0.186552518980466,-4.091026362224045,1.2469150805440448
440303_045741,2019-03-27,16.0,416.0,0.8369290140499999,-2.00718226763,-1.6630277477309967,-3.808781147149854,1.8015988795198532
440303_045741,2019-04-25,29.0,445.0,1.2896651619130002,-0.717517105717,-4.44587065601379,-3.515387416740545,2.797870311023545
440303_045741,2019-04-28,3.0,448.0,0.06841329491,-0.649103810807,-4.613387489909766,-3.462073207375324,2.812969396568324
440303_045741,2019-05-10,12.0,460.0,0.161092758284,-0.488011052523,-4.9888009624523,-3.17561238378672,2.68760133126372
440303_045741,2019-06-10,31.0,491.0,0.835428746564,0.347417694041,-4.503580817011866,-1.613133745681643,1.9605514397226431
440303_045741,2019-06-26,16.0,507.0,1.250160251799,1.59757794584,-4.191965309881173,-0.2335636004037942,1.831141546243794
440303_045741,2019-07-12,16.0,523.0,1.27106794155,2.86864588739,-4.066517534509666,1.1184789832663748,1.7501669041236252
440303_045741,2019-08-14,33.0,556.0,0.93674069768,3.80538658507,-3.819141135198002,1.9771133735423043,1.828273211527696
440303_045741,2019-08-29,15.0,571.0,-0.0274558687799997,3.77793071629,-3.742675797842336,1.7803017186364376,1.9976289976535624
440303_045741,2019-09-27,29.0,600.0,-0.2093178933900001,3.5686128229,-3.851271085974668,1.1761699611760543,2.392442861723945
440303_045741,2019-10-09,12.0,612.0,-0.41147195401,3.15714086889,-3.946151186811999,0.631271088258798,2.525869780631202
440303_045741,2019-11-17,39.0,651.0,-4.89368683195,-1.73654596306,-4.059963304120096,-4.241090061257488,2.504544098197488
440303_045741,2019-12-03,16.0,667.0,-2.46756808653,-4.20411404959,-3.726421985373913,-6.457898017151717,2.253783967561717
440303_045741,2020-01-13,41.0,708.0,-2.98217503399,-7.18628908358,-1.5455297020186674,-8.664268309301514,1.477979225721514
440303_045741,2020-02-05,23.0,731.0,0.0799682908400001,-7.10632079274,-0.9005759189713345,-8.438443838267416,1.3321230455274151
440303_045741,2020-02-21,16.0,747.0,0.3171402472000002,-6.78918054554,-0.8477384858463317,-8.10005131349095,1.3108707679509497
440303_045741,2020-03-24,32.0,779.0,1.9611135513499995,-4.82806699419,-1.502221741051634,-6.215234714319514,1.3871677201295145
440303_045741,2020-04-09,16.0,795.0,1.75328553838,-3.07478145581,-2.0021837838697865,-4.51618479996162,1.4414033441516196
440303_045741,2020-05-11,32.0,827.0,4.89469992368,1.81991846787,-2.7153902191673325,0.145322961857057,1.674595506012943
440303_045741,2020-06-12,32.0,859.0,1.26914879509,3.08906726296,-2.761875999404334,1.19519458103538,1.89387268192462
440303_045741,2020-07-14,32.0,891.0,-4.27869210271,-1.18962483975,-2.7881216577439005,-3.108143029690938,1.918518189940938
440303_045741,2020-07-30,16.0,907.0,-0.5074893353300001,-1.69711417508,-2.87238912595729,-3.675583257382937,1.9784690823029365
440303_045741,2020-08-15,16.0,923.0,1.53932030012,-0.15779387496,-2.9076697753981,-2.2393992766945523,2.0816054017345524
440303_045741,2020-09-16,32.0,955.0,3.44826453847,3.29047066351,-2.9093952926853337,1.1597490617727502,2.1307216017372497
440303_045741,2020-10-11,25.0,980.0,-3.034660699512,0.255809963998,-3.124447127780989,-1.7940556824144565,2.0498656464124565
440303_045741,2020-10-18,7.0,987.0,-1.269341129798,-1.0135311658,-3.1586602824756667,-3.0490419150943624,2.0355107492943625
440303_045741,2020-11-03,16.0,1003.0,-2.86509459816,-3.87862576396,-3.118314865780367,-5.88364114325624,2.00501537929624
440303_045741,2020-11-19,16.0,1019.0,-2.54316949776,-6.42179526172,-2.935334542099833,-8.401426069763641,1.979630808043642
440303_045741,2020-12-05,16.0,1035.0,-2.04127039036,-8.46306565208,-2.7164220386519986,-10.43382977818537,1.9707641261053708
440303_045741,2020-12-21,16.0,1051.0,-1.3793694269400003,-9.84243507902,-2.584935654142333,-11.82372081959251,1.9812857405725104
440303_045741,2021-01-06,16.0,1067.0,-0.5400644366799998,-10.3824995157,-2.6149583495736657,-12.388364587812294,2.005865072112295
440303_045741,2021-02-08,33.0,1100.0,1.8219828464399992,-8.56051666926,-2.8756972459386683,-10.623833760033662,2.063317090773663
440303_045741,2021-02-23,15.0,1115.0,1.51082296511,-7.04969370415,-2.8667981105382,-9.135748936424548,2.0860552322745485
440303_045741,2021-03-11,16.0,1131.0,1.4286231531600002,-5.62107055099,-2.8689435642022,-7.766335455707617,2.1452649047176178
440303_045741,2021-04-12,32.0,1163.0,0.5608102229899998,-5.060260328,-3.2992497260616336,-7.655622065056923,2.595361737056922
440303_045741,2021-04-28,16.0,1179.0,-0.7861619526299997,-5.84642228063,-3.5748118200153,-8.769563142764415,2.923140862134416
440303_045786,2018-03-08,32.0,32.0,-0.175889860644,-0.175889860644,-0.3662505681802533,-0.7936596757569746,0.6177698151129746
440303_045786,2018-03-24,16.0,48.0,-0.090726258518,-0.266616119162,-0.5680041136746332,-1.080759542117562,0.8141434229555619
440303_045786,2018-04-09,16.0,64.0,-0.0009214839489999,-0.267537603111,-0.73310177284275,-1.1922422542760296,0.9247046511650296
440303_045786,2018-04-25,16.0,80.0,0.133515924021,-0.13402167909,-0.8561443459585967,-1.140854626616754,1.006832947526754
440303_045786,2018-05-11,16.0,96.0,0.1153469671362,-0.0186747119538,-1.00057202046178,-1.1212521316790645,1.1025774197252645
440303_045786,2018-06-12,32.0,128.0,-2.1830763243262,-2.20175103628,-1.7801149737917434,-3.4711229898500644,1.2693719535700645
440303_045786,2018-07-11,29.0,157.0,-6.63284218032,-8.8345932166,-2.791091215239666,-10.420509273129165,1.5859160565291643
440303_045786,2018-08-31,51.0,208.0,-7.068991997,-15.9035852136,-2.8070501507413343,-17.646030849166255,1.7424456355662554
440303_045786,2018-09-13,13.0,221.0,1.1055475681000004,-14.7980376455,-2.557846428780332,-16.519965610533255,1.7219279650332573
440303_045786,2018-10-02,19.0,240.0,2.2455838588,-12.5524537867,-2.192299360774,-14.187164926533868,1.6347111398338692
440303_045786,2018-10-18,16.0,256.0,1.9626235794999989,-10.5898302072,-1.9583009787189989,-12.110076145912329,1.5202459387123255
440303_045786,2018-11-03,16.0,272.0,1.8300396237800007,-8.75979058342,-1.8055248419600023,-10.156547209868116,1.3967566264481155
440303_045786,2018-11-19,16.0,288.0,1.7718724824399992,-6.98791810098,-1.6524993464353344,-8.282321987615273,1.2944038866352725
440303_045786,2018-12-01,12.0,300.0,1.3516264501800004,-5.6362916508,-1.465056612672666,-6.869539675420992,1.233248024620992
440303_045786,2019-01-06,36.0,336.0,2.5881002152299994,-3.04819143557,-0.3606134643077339,-4.164336016797318,1.1161445812273174
440303_045786,2019-02-07,32.0,368.0,-1.07779676341,-4.12598819898,-4.463723966630084e-05,-5.257769027114902,1.1317808281349022
440303_045786,2019-02-19,12.0,380.0,-0.1773276145800002,-4.30331581356,-0.2236803996416663,-5.430364996703519,1.1270491831435183
440303_045786,2019-03-11,20.0,400.0,0.5372308752700001,-3.76608493829,-1.108526175590466,-5.013000018834045,1.2469150805440448
440303_045786,2019-03-27,16.0,416.0,1.1904887143900005,-2.5755962239,-2.2314417040009964,-4.3771951034198535,1.8015988795198532
440303_045786,2019-04-25,29.0,445.0,2.6080693112757,0.0324730873757,-3.69588046292109,-2.765397223647845,2.797870311023545
440303_045786,2019-04-28,3.0,448.0,0.2117181435833,0.244191230959,-3.7200924481437663,-2.568778165609324,2.812969396568324
440303_045786,2019-05-10,12.0,460.0,0.694490216761,0.93868144772,-3.5621084622093,-1.74891988354372,2.68760133126372
440303_045786,2019-06-10,31.0,491.0,1.5655122548499998,2.50419370257,-2.3468048084828657,0.5436422628473567,1.9605514397226431
440303_045786,2019-06-26,16.0,507.0,1.1471062673800003,3.65129996995,-2.138243285771172,1.820158423706206,1.831141546243794
440303_045786,2019-07-12,16.0,523.0,0.9246914415500004,4.5759914115,-2.359172010399665,2.8258245073763755,1.7501669041236252
440303_045786,2019-08-14,33.0,556.0,-0.3120263237300005,4.26396508777,-3.3605626324980014,2.4356918762423043,1.828273211527696
440303_045786,2019-08-29,15.0,571.0,-0.4771282840699999,3.7868368037,-3.733769710432336,1.7892078060464374,1.9976289976535624
440303_045786,2019-09-27,29.0,600.0,-0.4530505674,3.3337862363,-4.086097672574668,0.9413433745760544,2.392442861723945
440303_045786,2019-10-09,12.0,612.0,-0.3536992836100001,2.98008695269,-4.123205103011999,0.4542171720587977,2.525869780631202
440303_045786,2019-11-17,39.0,651.0,-4.40558319945,-1.42549624676,-3.748913587820097,-3.930040344957488,2.504544098197488
440303_045786,2019-12-03,16.0,667.0,-2.38848083466,-3.81397708142,-3.336285017203913,-6.067761048981717,2.253783967561717
440303_045786,2020-01-13,41.0,708.0,-3.39674793917,-7.21072502059,-1.5699656390286671,-8.688704246311513,1.477979225721514
440303_045786,2020-02-05,23.0,731.0,-0.0193140759799996,-7.23003909657,-1.024294222801334,-8.562162142097415,1.3321230455274151
440303_045786,2020-02-21,16.0,747.0,0.27823093703,-6.95180815954,-1.0103660998463315,-8.26267892749095,1.3108707679509497
440303_045786,2020-03-24,32.0,779.0,2.03354798466,-4.91826017488,-1.592414921741634,-6.305427895009515,1.3871677201295145
440303_045786,2020-04-09,16.0,795.0,1.9302772529500003,-2.98798292193,-1.9153852499897863,-4.42938626608162,1.4414033441516196
440303_045786,2020-05-11,32.0,827.0,4.99046258234,2.00247966041,-2.5328290266273323,0.3278841543970572,1.674595506012943
440303_045786,2020-06-12,32.0,859.0,0.6234495497199997,2.62592921013,-3.225014052234334,0.7320565282053799,1.89387268192462
440303_045786,2020-07-14,32.0,891.0,-4.4826466204,-1.85671741027,-3.4552142282639,-3.775235600210938,1.918518189940938
440303_045786,2020-07-30,16.0,907.0,-0.6130505990800001,-2.46976800935,-3.64504296022729,-4.448237091652937,1.9784690823029365
440303_045786,2020-08-15,16.0,923.0,1.30466221536,-1.16510579399,-3.9149816944281,-3.2467111957245525,2.0816054017345524
440303_045786,2020-09-16,32.0,955.0,3.44642663289,2.2813208389,-3.918545117295333,0.1505992371627504,2.1307216017372497
440303_045786,2020-10-11,25.0,980.0,-2.2247685544857,0.0565522844143,-3.3237048073646887,-1.9933133619981565,2.0498656464124565
440303_045786,2020-10-18,7.0,987.0,-1.0867195977743,-1.03016731336,-3.175296430035667,-3.0656780626543627,2.0355107492943625
440303_045786,2020-11-03,16.0,1003.0,-2.66625823503,-3.69642554839,-2.936114650210367,-5.701440927686241,2.00501537929624
440303_045786,2020-11-19,16.0,1019.0,-2.62923113851,-6.3256566869,-2.8391959672798337,-8.305287494943641,1.979630808043642
440303_045786,2020-12-05,16.0,1035.0,-2.25247312422,-8.57812981112,-2.831486197692,-10.54889393722537,1.9707641261053708
440303_045786,2020-12-21,16.0,1051.0,-1.5083239316799997,-10.0864537428,-2.8289543179223333,-12.06773948337251,1.9812857405725104
440303_045786,2021-01-06,16.0,1067.0,-0.4855644730000001,-10.5720182158,-2.8044770496736664,-12.577883287912297,2.005865072112295
440303_045786,2021-02-08,33.0,1100.0,1.9396694522000004,-8.6323487636,-2.947529340278668,-10.695665854373662,2.063317090773663
440303_045786,2021-02-23,15.0,1115.0,1.3405284035799996,-7.29182036002,-3.1089247664082,-9.377875592294547,2.0860552322745485
440303_045786,2021-03-11,16.0,1131.0,1.2319053132600004,-6.05991504676,-3.3077880599722,-8.205179951477618,2.1452649047176178
440303_045786,2021-04-12,32.0,1163.0,0.3913913928499992,-5.66852365391,-3.907513051971634,-8.263885390966923,2.595361737056922
440303_045786,2021-04-28,16.0,1179.0,-0.8768203734799993,-6.54534402739,-4.2737335667753,-9.468484889524415,2.923140862134416
440303_045823,2018-03-08,32.0,32.0,-0.183000882368,-0.183000882368,-0.3733615899042534,-0.8007706974809745,0.6177698151129746
440303_045823,2018-03-24,16.0,48.0,-0.0568427592559999,-0.239843641624,-0.5412316361366332,-1.053987064579562,0.8141434229555619
440303_045823,2018-04-09,16.0,64.0,0.0930185550889999,-0.146825086535,-0.61238925626675,-1.0715297377000297,0.9247046511650296
440303_045823,2018-04-25,16.0,80.0,0.270316067069,0.123490980534,-0.5986316863345967,-0.8833419669927541,1.006832947526754
440303_045823,2018-05-11,16.0,96.0,0.246079447622,0.369570428156,-0.6123268803519801,-0.7330069915692645,1.1025774197252645
440303_045823,2018-06-12,32.0,128.0,-2.014931624436,-1.64536119628,-1.2237251337917434,-2.9147331498500644,1.2693719535700645
440303_045823,2018-07-11,29.0,157.0,-6.35801855179,-8.00337974807,-1.9598777467096653,-9.589295804599164,1.5859160565291643
440303_045823,2018-08-31,51.0,208.0,-6.83917823793,-14.842557986,-1.746022923141334,-16.585003621566255,1.7424456355662554
440303_045823,2018-09-13,13.0,221.0,0.8738890064999989,-13.9686689795,-1.728477762780333,-15.690596944533258,1.7219279650332573
440303_045823,2018-10-02,19.0,240.0,1.8270713353,-12.1415976442,-1.781443218274001,-13.77630878403387,1.6347111398338692
440303_045823,2018-10-18,16.0,256.0,1.6673019878000002,-10.4742956564,-1.842766427918999,-11.994541595112327,1.5202459387123255
440303_045823,2018-11-03,16.0,272.0,1.6429257617200008,-8.83136989468,-1.877104153220003,-10.228126521128114,1.3967566264481155
440303_045823,2018-11-19,16.0,288.0,1.6472627319599995,-7.18410716272,-1.8486884081753343,-8.478511049355273,1.2944038866352725
440303_045823,2018-12-01,12.0,300.0,1.2695809011400003,-5.91452626158,-1.7432912234526663,-7.147774286200992,1.233248024620992
440303_045823,2019-01-06,36.0,336.0,2.55114533074,-3.36338093084,-0.6758029595777337,-4.479525512067317,1.1161445812273174
440303_045823,2019-02-07,32.0,368.0,-0.8440310140099996,-4.20741194485,-0.0814683831096658,-5.339192772984902,1.1317808281349022
440303_045823,2019-02-19,12.0,380.0,-0.0398092628700004,-4.24722120772,-0.167585793801666,-5.374270390863519,1.1270491831435183
440303_045823,2019-03-11,20.0,400.0,1.02281537051,-3.22440583721,-0.5668470745104659,-4.471320917754045,1.2469150805440448
440303_045823,2019-03-27,16.0,416.0,1.84752826142,-1.37687757579,-1.0327230558909966,-3.1784764553098537,1.8015988795198532
440303_045823,2019-04-25,29.0,445.0,3.42671749137,2.04983991558,-1.6785136347167904,-0.7480303954435454,2.797870311023545
440303_045823,2019-04-28,3.0,448.0,0.20904998498,2.25888990056,-1.7053937785427666,-0.554079496008324,2.812969396568324
440303_045823,2019-05-10,12.0,460.0,0.50277332346,2.76166322402,-1.7391266859093002,0.0740618927562799,2.68760133126372
440303_045823,2019-06-10,31.0,491.0,0.4482525751200001,3.20991579914,-1.6410827119128657,1.249364359417357,1.9605514397226431
440303_045823,2019-06-26,16.0,507.0,0.8528766497199998,4.06279244886,-1.7267508068611723,2.231650902616206,1.831141546243794
440303_045823,2019-07-12,16.0,523.0,0.9148744215900004,4.97766687045,-1.9574965514496652,3.2274999663263757,1.7501669041236252
440303_045823,2019-08-14,33.0,556.0,-0.2044760977600006,4.77319077269,-2.8513369475780017,2.944917561162304,1.828273211527696
440303_045823,2019-08-29,15.0,571.0,-0.5137172752399994,4.25947349745,-3.261133016682336,2.261844499796437,1.9976289976535624
440303_045823,2019-09-27,29.0,600.0,-0.4658540968200002,3.79361940063,-3.626264508244668,1.4011765389060544,2.392442861723945
440303_045823,2019-10-09,12.0,612.0,-0.2626133108899999,3.53100608974,-3.572285965961999,1.005136309108798,2.525869780631202
440303_045823,2019-11-17,39.0,651.0,-4.063852721091,-0.532846631351,-2.8562639724110963,-3.037390729548488,2.504544098197488
