2018/3/8,2018/3/24,2018/4/9,2018/4/25,2018/5/11,2018/6/12,2018/7/11,2018/8/31,2018/9/13,2018/10/2,2018/10/18,2018/11/3,2018/11/19,2018/12/1,2019/1/6,2019/2/7,2019/2/19,2019/3/11,2019/3/27,2019/4/25,2019/4/28,2019/5/10,2019/6/10,2019/6/26,2019/7/12,2019/8/14,2019/8/29,2019/9/27,2019/10/9,2019/11/17,2019/12/3,2020/1/13,2020/2/5,2020/2/21,2020/3/24,2020/4/9,2020/5/11,2020/6/12,2020/7/14,2020/7/30,2020/8/15,2020/9/16,2020/10/11,2020/10/18,2020/11/3,2020/11/19,2020/12/5,2020/12/21,2021/1/6,2021/2/8,2021/2/23,2021/3/11,2021/4/12,2021/4/28,label,index
-0.21634662,0.025951816,0.068639485,0.065160705,-0.060236775,-2.314396598,-6.471554398,-7.344556298,1.162112726,2.533910886200001,2.304360577599999,2.101433481,1.839687929460001,1.230333776,1.5826998031599997,-1.344907427,0.023775302,1.200811827,1.934021385,3.470559567,0.2182442023799999,0.5685529957400002,0.802154077,1.0015507333800002,1.0071319449299994,-0.075119428,-0.620720427,-0.970487258,-0.435639736,-4.168165477,-2.482166799,-3.74093417,-0.089489495,0.1424310363200005,1.85725218,2.085312799,5.763212757,1.4425958163500003,-4.733046259,-0.844980781,1.123105556,3.086345938,-2.363024133,-1.07527555,-2.556318081,-2.407344623,-1.952082465,-1.2222259,-0.34652423,1.675935505,1.26083797,1.293836583,0.8071198123599999,-0.669188158,12,440303_045858
0.439918337,0.4651408363309999,0.537336399,0.5781906881500001,0.5574211519199999,-0.76137584,-5.255568072,-6.462243254,0.5978446378799998,1.3568776211199998,1.380162531,1.5369704010399996,1.6448205591700005,1.217964185,1.217386699,-1.812289622,0.164039877,1.964677113,2.952976917,4.931729750420001,0.2667527748799996,0.5341227883300013,-0.280962563,0.6917666690699997,1.1621325680099996,1.0524650837700005,-0.130586995,-0.462693223,-0.430172847,-4.645165379,-2.60332431,-4.650563824,-0.801060462,-0.138387478,2.115616769,2.556924131,7.077407096,2.355178401,-4.531920056,-0.670875712,1.3671819150399998,3.0004317460200003,-2.879542785,-1.174593498,-2.759973822,-2.764448132,-2.588098662,-1.936045124,-0.640168201,3.1310615211600004,1.940053626,1.7318357677799998,1.5222108905600005,-0.299086968,12,440303_051423
0.651693649,0.2793500597289999,0.3089231894500001,0.351536901,0.2383374958199999,-1.783177664,-5.597023689,-6.230434538,0.8101197337000006,1.6841601727499995,1.5206826913500002,1.4593835397499992,1.367956447,0.940229222,1.151350592,-0.910922769,0.1179441004299999,1.439835822,2.417636459,4.426149964,0.2575406262599999,0.5625628484599998,0.078597447,0.7987852881500004,1.0441251972699996,0.6454709373099998,0.1908802358399999,0.9961170304699998,0.1485763905300015,-4.955950463,-3.69649995,-5.995237805,0.151931309,0.6813213618900003,2.778169462,2.013660587,5.038875315,1.502042617,-3.917817432,-0.320189924,1.721895285,3.909228972,-2.528919698,-1.179472813,-2.829922185,-2.747110563,-2.384670841,-1.704620449,-0.743581971,1.707078074,1.5990483326899998,1.801260594,2.169796614,-0.085522749,12,440303_051456
0.198780439,0.151749952,0.2343106715319999,0.3369433203699999,0.336335432,-1.119026207,-4.984605816,-6.09775514,0.6947653147999997,1.4747553978799992,1.371094986,1.3915393745699998,1.4228530514900006,1.087184796,1.7502813911599997,-1.25895359,0.008739825,1.395649165,2.431441669,4.436590517,0.2578765620499998,0.5650279243699998,0.087229646,0.8297717441799994,1.169437428,0.9967712960200004,0.021261701,0.1235831854599993,-0.156237161,-4.405096404,-2.948995045,-5.477435589,-0.655027396,0.1571561064300004,2.380322347,2.245319044,5.953849278,1.712771386,-4.233974955,-0.407563874,1.6463752045700004,3.4464368399000005,-2.942257353,-1.232696385,-2.859308743,-2.72077752,-2.385439959,-1.7370247,-0.717297752,2.070145457,1.6517427966499998,1.682209062,1.756789969,-0.162755218,12,440303_051457
0.682235066,-0.021551083,-0.081499261,0.047744502,0.1884878011490001,-1.093523654,-5.418122567,-7.204773404,0.8335410688000007,1.8927267602999984,1.8460784648100008,1.898659642,1.8769048550700005,1.3273658968799995,1.3866078027100002,-1.87293631,0.054023645,1.7116561921699998,2.767018965,4.745281397,0.250455767,0.453721217,-0.626219668,0.5177793790600003,1.0915679363199997,1.631611652140001,0.4476266319599986,0.6340194422200014,-0.150320238,-4.71234841,-2.974649371,-5.928205721,-0.939330856,0.067842831,2.34637372,2.126706846,5.541952512,1.5626934327699995,-4.340624704,-0.405776337,1.650947746,3.38330197,-3.104531167,-1.284724044,-2.887720208,-2.496398284,-1.892881531,-1.15470145,-0.274913685,2.030604417,1.3291253944299997,1.276795878,1.032554267,-0.356456497,12,440303_051492
0.684248302,0.1953643243909999,0.191466313,0.246858598,0.1472673016999999,-2.157751677,-6.010042839,-5.050193141,1.1107463489999994,2.044982205190001,1.803873731,1.7643811122099995,1.7204393988800004,1.22562516,1.2324973,-1.997285314,-0.006097785,1.6118392040399998,2.700818308,4.751435278100001,0.2638680571899998,0.5316628054399999,-0.31232651,0.6072049037500005,0.998544043,0.9235383145099992,0.2256870506000012,0.7896243574199993,0.07943201,-4.215958133,-3.179211362,-6.522347991,-0.678326697,0.2393301539400001,2.295208956,2.109904164,5.871559240958001,1.8371701929400004,-4.203563866,-0.421373069,1.5945948733400002,3.588632356,-2.593634469,-1.162570497,-2.693710108,-2.421107341,-1.912005504,-1.239601103,-0.400724492,1.80841307,1.2729144623160005,1.207068537,0.91145008,-0.321981812,12,440303_051493
-2.268926471,-0.520977432,0.1474485752399998,0.637899032,0.619157486,-1.995195395,-6.522416289,-7.785745975,0.908818813,2.210865073500001,2.179285440400001,2.145941981,1.954297943,1.2476249182099997,0.6525794749800005,-1.897103937,0.2040930797100006,2.098005331,3.1044576313100003,4.536766537,0.1327402691599999,-0.177339577,-2.237328446,0.551657584,1.514923791,1.899817382,0.291427574,0.4897427904300002,-0.090533837,-4.291682638,-2.869505787,-5.728057051,-0.833219384,0.1545418249299999,2.762402069,2.46943384,5.744589555,1.2802075778199995,-3.603287122,-0.031160968,1.7339206954300002,2.587241291,-3.675124484,-1.39398762,-3.107065806,-2.608569158,-1.739419965,-0.716199879,0.2173787832399991,2.3967736553100005,1.4654101619899995,1.6661760068200009,2.513913199,0.302917096,12,440303_051533
-0.026973324,0.206441159,0.473695971,0.675303234,0.572149451,-1.646645321,-6.292456398,-9.007344468,0.8426607524000005,2.068358605,1.896857462,1.72295993,1.53791427,1.091924024,1.724437355,-1.182223009,0.1973342584799997,2.045481853,3.139209671,4.873740209,0.1808632735499999,0.021282154,-1.887043221,0.5412867615399999,1.4326619540000003,1.726623667,0.2580355070099998,0.5576115271399997,-0.041129075,-4.381263923,-3.08222144,-6.191176121,-0.715053664,0.2640795974200003,2.775684436,2.338782454,5.544084179,1.5204095314400004,-3.486018474,-0.003330786,1.8378032727299995,3.065500644,-3.264984148,-1.294266812,-2.989410261,-2.837496032,-2.476757991,-1.785392812,-0.622905598,3.0870744964000005,2.078905766,1.852385495,1.710619314,-0.081813696,12,440303_051534
0.247526227,0.070508469,0.031888565,0.044521726,0.076707325,-0.948285348,-4.775481726,-8.586283364,0.6561753058999997,1.7609793611000004,1.702726083,1.6670964572799996,1.6193412277200006,1.2038412329599997,1.7768692497000005,-1.612906004,0.09251954,1.945612424,3.140100699,5.403901019,0.2995241356300004,0.6342916464599995,-0.146833475,0.5518849358499995,0.7568458937000004,0.2673613978199993,0.03254595,0.3398740259999995,-0.186157183,-4.951091652,-3.206572188,-6.124771547,-0.460595548,0.4125709693599999,3.0206610745199995,2.448591955,5.738547625,1.4054100216799998,-4.103803145,-0.231434598,1.785587629,3.330610603,-3.208778088,-1.303809187,-2.992959527,-2.7660103,-2.310021059,-1.574479616,-0.509996455,2.517170575,1.7204427300500005,1.610301809,1.521611263,-0.12823105,12,440303_051535
0.117608886,0.111733466,0.1147787722639999,0.143400461,0.17373106,-0.802870565,-4.525020358,-7.693902796,0.7143772386000009,1.7954862466899986,1.747870497,1.7601076209500004,1.7412684940600007,1.2767634370799996,1.684109715,-1.67105908,0.1130104678100001,1.959650584,3.100384844,5.172441492,0.2635458460799995,0.4669943508400003,-0.603571444,0.497887231,0.8739565976100003,0.6970111385099997,0.1640264721599997,0.4808830135900006,-0.20652702,-5.531942316,-3.375898054,-6.06619514,-0.488598619,0.3073770758699998,2.7504936586500004,2.423857582,5.8615285108710005,1.365050569,-4.068366421,-0.192781225,1.8504120330800005,3.5728149140300003,-3.212990824,-1.344726603,-3.086799285,-2.76931628,-2.154365588,-1.30946119,-0.308870249,2.1863136559400003,1.44278867,1.3797759481699998,1.204672366,-0.229811267,12,440303_051536
0.113374329,0.041898177,0.078398636,0.172163454,0.229392282,-0.943543799,-4.920931715,-7.838440528,0.87811077,2.086840263199999,1.945536305,1.8492256875600008,1.7339532708099998,1.23757098,1.568961256,-1.660001937,0.1718953888299998,2.1745268923400003,3.3500419806200004,5.407262346,0.2513650306000006,0.3387375875899998,-1.258678116,0.3239350066600002,0.9221238466700008,0.9019608451299987,0.058907935,0.208108137,-0.180203801,-4.930362818,-3.160294514,-5.88782211,-0.625065541,0.374221747,2.937914047,2.190469769,5.012439217,0.944492864,-3.941166654,-0.117900887,1.8506965011500005,3.2644745272099995,-3.291971817,-1.287990455,-2.868766521,-2.522427007,-1.989656542,-1.282903232,-0.398544898,2.030708703,1.4577200802599997,1.378072985,1.0813487835550002,-0.279552303,12,440303_051537
0.178423978,0.008130355,0.053009118,0.190018448,0.2947065062369999,-0.830715823,-4.99862606,-7.702670976,0.7180591962000005,1.7363921845999997,1.7045521578900011,1.7917208974599994,1.855658283,1.3780626783200003,1.7001082642599998,-1.73865004,0.1498821922500002,2.120083082,3.340198604,5.445843474,0.2417692146499996,0.245498596,-1.78166784,0.1722669227700004,0.9815665084800004,1.466236361,0.3210718718599992,0.4369832106800011,-0.170650615,-4.5831564,-3.009614207,-6.208663024,-0.698881038,0.3374976529399998,2.707951835,2.157650279,5.460224995057399,1.3250363531799998,-4.209875416,-0.242766387,1.821412066,3.4785694839800003,-3.278293062,-1.332430698,-2.995170444,-2.612480535,-1.995628352,-1.214194905,-0.292912194,2.09266326,1.387392051,1.332612946,1.0694462870830002,-0.375012057,12,440303_051538
-0.238189187,0.057009684,0.163687701,0.241234328,0.211894117,-1.284185553,-5.170836609,-8.390639716,0.5473682648000011,1.649415514199999,1.7172125431000005,1.7441486508799997,1.6660441421700003,1.1741529046399997,1.591910747,-1.299646339,0.1759673350500001,1.9467802037199995,3.000706765,4.934749287678001,0.2474670098500002,0.441838937,-0.237789079,0.8278643060400004,1.0426472442699994,0.146638813,-0.21421376,0.2032991520800005,-0.001171295,-3.828376329,-3.139552082,-6.956285005,-0.302670938,0.7971905880000003,3.777789228,2.519493367,5.142522660819999,0.3559659167300006,-4.341562048,-0.117284755,1.920485309,3.4751813738700004,-3.145035375,-1.265772828,-2.867624724,-2.607466701,-2.158807624,-1.483738252,-0.534527196,2.2504990022500007,1.7038407029999996,1.688153642,1.782752292,-0.048149911,12,440303_051596
-0.202946221,0.043603432,0.129699257,0.208097762,0.2259134259379999,-0.881886243,-4.457198116,-7.399019344,0.5698694461000002,1.5265298276999992,1.552867332,1.6384794022400009,1.6721128747999998,1.2332831523600003,1.749537685,-1.201644907,0.2166590594299999,2.01522398,3.058091384,4.942069246,0.2345279412400005,0.3546353089499998,-0.752755412,0.570272331,1.0685259237900002,1.2606668539699992,0.2453566506300006,0.312143764,-0.221776323,-4.999157286,-3.308548255,-6.657620088,-0.374578977,0.6896556011100001,3.5754334294500003,2.452755822,5.302797119,0.6322324758800004,-4.550377672,-0.235492952,1.894431812,3.643428325,-3.219682106,-1.330956664,-3.027333243,-2.695290524,-2.098142071,-1.294076918,-0.350973004,2.032934162,1.4874582206099998,1.5574541712199998,1.777760067,-0.011240667,12,440303_051597
0.093936089,0.120959163,0.26787427,0.475821105,0.6212665105340001,-0.048123188,-4.410564482,-8.886405826,0.7389466528999993,1.7562395912300008,1.4521119908499989,1.2933798216000003,1.3393636336999997,1.1313965497900007,2.047455767,-1.201000259,0.2484197586999998,2.173402156,3.274495372,5.325430994,0.2485257014300002,0.3164729233399992,-1.652909132,-0.095651144,0.5373181176100008,0.8999990102099993,0.4788930765699994,1.1445936121300004,-0.007240467,-4.99985701,-2.85505374,-5.133558956,-1.184586811,-0.236270708,2.0170911,2.2793702045870003,5.809579193,1.0690116980199995,-3.8881193,-0.044400357,1.944074572,3.536264556,-3.17798537,-1.253307987,-2.751830499,-2.379699483,-1.892361666,-1.264816066,-0.416729304,1.995107339,1.348990642,1.102053133,-0.158565301,-1.045563943,12,440303_051598
-0.426646165,-0.080450705,0.043012852,0.175060978,0.2275820430221999,-0.872704689,-4.221893104,-6.714681298,0.3600341969000009,1.0921234242000004,1.2758196263099997,1.591277163,1.839299794,1.4243912083500003,2.240240315,-0.781040689,0.3228283216899998,2.137095178,3.128212188,4.785537051,0.194550843,0.1934924492199998,-0.765429656,0.7435886783700001,1.1794556900900002,1.6412745076600004,0.5529473035999999,0.3338667406999995,-0.4996891,-5.496954911,-3.181776059,-7.019329124,-0.771920044,0.6163898215699994,3.88063498,2.590911717,5.421411685,0.6406871625099999,-4.830423573,-0.445956248,1.6338702699700005,2.983386131,-3.382036103,-1.295988416,-2.877454424,-2.5337137,-1.994902891,-1.230875575,-0.258078132,2.26515095,1.554185038,1.6764759234029998,2.100362866,0.034142599,12,440303_051648
-0.039870028,-0.266579414,-0.259065693,-0.126849002,-0.041043693,-1.21665192,-4.182473801,-6.837692977,0.611645962,1.6477570425000003,1.7193293201100008,1.8488385612799991,1.870454382,1.3082680514300002,1.1452389688999998,-1.866478939,0.1514037251500006,2.012360892,3.050297454,4.838072563,0.224230264,0.3303641291199994,-0.560222039,0.7855931176300004,1.1301492587700004,0.3890677299199998,-0.164213121,0.343284444,0.084282631,-3.57735345,-2.83868391,-6.263121715,-1.003555975,0.1086438639500002,2.35492764,2.040870415,5.383113573,1.956903632,-4.017175999,-0.362385919,1.771248162,3.810272823,-2.989963184,-1.245955518,-2.728592203,-2.26104954,-1.677146997,-1.085829637,-0.437946638,1.340546353,1.1377901027900004,1.1686880998299998,1.042862232,-0.284668177,12,440303_051696
-0.449052687,-0.17363024,-0.201710857,-0.235700228,-0.222386071,-1.271635432,-4.555117332,-6.529471045,0.6400553229000003,1.4417509296999995,1.3615943679000004,1.432243553500001,1.5806608755599996,1.3032505261099994,2.0158533961100003,-2.22324039,0.016846626,2.187953201,3.584212615,5.840243506,0.2625348522599999,0.3093899374199997,-1.24493028,0.8050153308199999,1.4698155757100002,0.6284605104800001,-0.367488959,-0.110057877,-0.31209216,-5.803251139,-3.31311934,-5.717479671,-0.258078586,0.5485613683300006,3.000276893,2.3330219260900003,6.032780316709999,1.5578755804500002,-4.75860239,-0.335629778,1.994089245,3.897711584,-3.653097068,-1.466374806,-3.246712034,-2.795348049,-2.15685229,-1.328414878,-0.218910236,3.067208775,1.859464254,1.6908008043100002,1.443263794,-0.244035107,12,440303_051754
